Date;Adj Close
26/05/2011;9.411946297
27/05/2011;9.446950912
30/05/2011;9.365275383
31/05/2011;9.369166374
01/06/2011;9.334163666
02/06/2011;9.314716339
03/06/2011;9.248599052
06/06/2011;9.023023605
07/06/2011;8.945240974
08/06/2011;9.023023605
09/06/2011;9.217486382
10/06/2011;9.225262642
13/06/2011;9.073583603
14/06/2011;9.178593636
15/06/2011;9.061914444
16/06/2011;9.058028221
17/06/2011;9.038579941
20/06/2011;8.984130859
21/06/2011;9.038579941
22/06/2011;9.046359062
24/06/2011;8.894678116
27/06/2011;8.976352692
28/06/2011;9.12025547
29/06/2011;9.093031883
30/06/2011;9.225262642
01/07/2011;9.236930847
04/07/2011;9.25637722
05/07/2011;9.1630373
06/07/2011;9.14358902
07/07/2011;9.19025898
08/07/2011;9.116364479
11/07/2011;9.00357914
12/07/2011;8.991912842
13/07/2011;9.09691906
14/07/2011;8.92579174
15/07/2011;8.94134903
18/07/2011;8.851899147
19/07/2011;8.809116364
20/07/2011;8.704104424
21/07/2011;8.945240974
22/07/2011;8.933569908
25/07/2011;9.373053551
26/07/2011;9.201928139
27/07/2011;9.174703598
28/07/2011;9.139702797
29/07/2011;9.139702797
01/08/2011;9.139702797
02/08/2011;9.139702797
03/08/2011;9.221042633
04/08/2011;9.221042633
05/08/2011;9.221042633
08/08/2011;9.221042633
09/08/2011;9.221042633
10/08/2011;9.221042633
11/08/2011;9.221042633
12/08/2011;9.221042633
15/08/2011;9.221042633
16/08/2011;9.221042633
17/08/2011;8.189072609
18/08/2011;7.965408325
19/08/2011;7.729979992
22/08/2011;7.71036005
23/08/2011;7.910476208
24/08/2011;7.937943459
25/08/2011;7.792760849
26/08/2011;7.808456898
29/08/2011;8.039962769
30/08/2011;8.06350708
31/08/2011;8.161603928
01/09/2011;8.255776405
02/09/2011;7.992878437
05/09/2011;7.859464169
06/09/2011;8.032114029
08/09/2011;8.106668472
09/09/2011;7.906552315
12/09/2011;7.981105804
13/09/2011;7.973259449
14/09/2011;8.051733971
15/09/2011;8.06350708
16/09/2011;8.102745056
19/09/2011;8.161603928
20/09/2011;8.083127022
21/09/2011;8.083127022
22/09/2011;7.651503563
23/09/2011;7.518091202
26/09/2011;7.761370659
27/09/2011;7.671123981
28/09/2011;7.592644691
29/09/2011;7.612264156
30/09/2011;7.494546413
03/10/2011;7.223804474
04/10/2011;7.278736591
05/10/2011;7.145327091
06/10/2011;7.396453381
07/10/2011;7.180641174
10/10/2011;7.419994831
11/10/2011;7.518091202
13/10/2011;7.60834074
14/10/2011;7.706438541
17/10/2011;7.573025703
18/10/2011;7.573025703
19/10/2011;7.545559406
20/10/2011;7.384681225
21/10/2011;7.561254025
24/10/2011;7.561254025
25/10/2011;7.561254025
26/10/2011;7.561254025
27/10/2011;7.561254025
28/10/2011;8.216536522
31/10/2011;8.467662811
01/11/2011;8.291088104
03/11/2011;8.601075172
04/11/2011;8.671702385
07/11/2011;8.899287224
08/11/2011;8.793343544
09/11/2011;8.420575142
10/11/2011;8.420575142
11/11/2011;8.616769791
14/11/2011;8.680129051
16/11/2011;8.755368233
17/11/2011;8.52173233
18/11/2011;8.612808228
21/11/2011;8.632606506
22/11/2011;8.585091591
23/11/2011;8.541529655
24/11/2011;8.581130028
25/11/2011;8.319776535
28/11/2011;8.513811111
29/11/2011;8.47817421
30/11/2011;8.731607437
01/12/2011;8.917723656
02/12/2011;8.921683311
05/12/2011;9.095917702
06/12/2011;9.23451519
07/12/2011;9.222635269
08/12/2011;8.917723656
09/12/2011;9.115717888
12/12/2011;9.115717888
13/12/2011;8.878123283
14/12/2011;8.640528679
15/12/2011;8.517772675
16/12/2011;8.434613228
19/12/2011;8.363336563
20/12/2011;8.751405716
21/12/2011;8.680129051
22/12/2011;8.771205902
23/12/2011;8.7989254
26/12/2011;8.779125214
27/12/2011;8.791007042
28/12/2011;8.486091614
29/12/2011;8.509852409
02/01/2012;8.60488987
03/01/2012;8.947166443
04/01/2012;9.011044502
05/01/2012;8.907240868
06/01/2012;8.915224075
09/01/2012;9.03499794
10/01/2012;9.14279747
11/01/2012;9.146789551
12/01/2012;9.214662552
13/01/2012;9.202684402
16/01/2012;9.442234993
17/01/2012;9.442234993
18/01/2012;9.729694366
19/01/2012;9.665809631
20/01/2012;9.669804573
23/01/2012;10.03312111
24/01/2012;10.14091969
26/01/2012;9.949277878
27/01/2012;9.849470139
30/01/2012;9.809541702
31/01/2012;9.809541702
01/02/2012;9.961257935
02/02/2012;9.793574333
03/02/2012;9.825512886
06/02/2012;9.925326347
07/02/2012;10.22076797
08/02/2012;10.15289688
09/02/2012;10.18084431
10/02/2012;9.382346153
13/02/2012;9.382346153
14/02/2012;9.266564369
15/02/2012;9.222647667
16/02/2012;9.534062386
17/02/2012;9.601932526
23/02/2012;9.550033569
24/02/2012;9.773608208
27/02/2012;9.72170639
28/02/2012;9.713723183
29/02/2012;9.705737114
01/03/2012;9.933309555
02/03/2012;10.10099411
05/03/2012;9.817527771
06/03/2012;9.482160568
07/03/2012;9.573987007
08/03/2012;9.617901802
09/03/2012;9.466190338
12/03/2012;9.35439682
13/03/2012;9.753648758
14/03/2012;9.913348198
15/03/2012;9.669804573
16/03/2012;9.72170639
19/03/2012;9.72170639
20/03/2012;9.739524841
21/03/2012;9.675318718
22/03/2012;9.675318718
23/03/2012;9.510785103
26/03/2012;9.715447426
27/03/2012;9.550914764
28/03/2012;9.386382103
29/03/2012;9.358290672
30/03/2012;9.370330811
02/04/2012;9.322173119
03/04/2012;9.049292564
04/04/2012;8.732265472
05/04/2012;8.828577995
09/04/2012;8.664045334
10/04/2012;8.503525734
11/04/2012;8.567733765
12/04/2012;8.832591057
13/04/2012;8.696149826
16/04/2012;8.631940842
17/04/2012;8.660033226
18/04/2012;8.732265472
19/04/2012;8.607862473
20/04/2012;8.611875534
23/04/2012;8.539644241
24/04/2012;8.523588181
25/04/2012;8.479449272
26/04/2012;8.523588181
27/04/2012;8.399188042
30/04/2012;8.543653488
02/05/2012;8.543653488
03/05/2012;8.587799072
04/05/2012;8.21860218
07/05/2012;8.258733749
08/05/2012;8.130318642
09/05/2012;8.090188026
10/05/2012;7.993874073
11/05/2012;7.837368488
14/05/2012;7.663024426
15/05/2012;7.496790886
16/05/2012;7.821151733
17/05/2012;7.472464085
18/05/2012;7.73195076
21/05/2012;7.73195076
22/05/2012;7.991439342
23/05/2012;7.796823978
24/05/2012;7.581934929
25/05/2012;7.557606697
28/05/2012;7.6184268
29/05/2012;7.642753124
30/05/2012;7.440027237
31/05/2012;7.756279469
01/06/2012;7.622478962
04/06/2012;7.748168945
05/06/2012;7.622478962
06/06/2012;7.740061283
08/06/2012;7.654915333
11/06/2012;7.456243992
12/06/2012;7.541388988
13/06/2012;7.663024426
14/06/2012;7.367045879
15/06/2012;7.52111721
18/06/2012;7.52111721
19/06/2012;7.967112541
20/06/2012;8.068475723
21/06/2012;7.813043118
22/06/2012;7.926568508
25/06/2012;7.217028618
26/06/2012;7.298118114
27/06/2012;7.15215683
28/06/2012;7.176483154
29/06/2012;7.39948225
02/07/2012;7.444081783
03/07/2012;7.699516773
04/07/2012;7.683298111
05/07/2012;7.946840286
06/07/2012;7.784657955
10/07/2012;7.456243992
11/07/2012;7.517063141
12/07/2012;7.533281803
13/07/2012;7.926568508
16/07/2012;7.926568508
17/07/2012;7.804933548
18/07/2012;7.837369442
19/07/2012;7.954949856
20/07/2012;7.776550293
23/07/2012;7.687353134
24/07/2012;7.6184268
25/07/2012;7.703569889
26/07/2012;7.808989048
27/07/2012;8.177947044
30/07/2012;8.234711647
31/07/2012;7.906294823
01/08/2012;8.036038399
02/08/2012;7.946840286
03/08/2012;8.084692955
06/08/2012;8.076582909
07/08/2012;8.210383415
08/08/2012;8.587453842
09/08/2012;8.514474869
10/08/2012;8.514474869
13/08/2012;8.526638031
14/08/2012;8.44960022
15/08/2012;8.534743309
16/08/2012;8.700979233
17/08/2012;8.737469673
20/08/2012;8.737469673
21/08/2012;8.611780167
22/08/2012;8.713144302
23/08/2012;8.599616051
24/08/2012;8.607725143
27/08/2012;8.6644907
28/08/2012;8.684761047
29/08/2012;8.599616051
30/08/2012;8.530691147
31/08/2012;8.417162895
03/09/2012;8.368510246
04/09/2012;8.283366203
05/09/2012;8.34823513
06/09/2012;8.514474869
10/09/2012;8.607725143
11/09/2012;8.802341461
12/09/2012;8.915867805
13/09/2012;9.28482914
14/09/2012;9.44701004
17/09/2012;9.434845924
18/09/2012;9.406467438
19/09/2012;9.191576004
20/09/2012;9.329427719
21/09/2012;9.203739166
24/09/2012;9.309155464
25/09/2012;9.191576004
26/09/2012;9.232121468
27/09/2012;9.207795143
28/09/2012;9.069942474
01/10/2012;9.126703262
02/10/2012;9.203739166
03/10/2012;9.057776451
04/10/2012;9.082103729
05/10/2012;9.021286964
08/10/2012;9.069942474
09/10/2012;9.009121895
10/10/2012;8.968579292
11/10/2012;9.122652054
15/10/2012;9.244282722
16/10/2012;9.244282722
17/10/2012;9.183466911
18/10/2012;9.122652054
19/10/2012;9.021286964
22/10/2012;9.021286964
23/10/2012;8.786124229
24/10/2012;8.733416557
25/10/2012;8.8185606
26/10/2012;9.021286964
29/10/2012;8.656381607
30/10/2012;8.729361534
31/10/2012;8.433379173
01/11/2012;8.453655243
05/11/2012;8.611780167
06/11/2012;8.790180206
07/11/2012;8.587453842
08/11/2012;8.35634613
09/11/2012;8.425271034
12/11/2012;8.287419319
13/11/2012;8.299584389
14/11/2012;8.027931213
16/11/2012;7.715733051
19/11/2012;7.756279469
21/11/2012;7.549499989
22/11/2012;7.561660767
23/11/2012;7.772496223
26/11/2012;7.630589008
27/11/2012;7.504899979
28/11/2012;7.561660767
29/11/2012;7.764387131
30/11/2012;7.56571722
03/12/2012;7.703569889
04/12/2012;7.630589008
05/12/2012;7.679242611
06/12/2012;7.581934929
07/12/2012;7.73600769
10/12/2012;7.934678078
11/12/2012;8.10496521
12/12/2012;8.048203468
13/12/2012;7.934678078
14/12/2012;8.194166183
17/12/2012;8.076582909
18/12/2012;8.177947044
19/12/2012;8.486089706
20/12/2012;8.534743309
21/12/2012;8.38877964
26/12/2012;8.133348465
27/12/2012;7.869802952
28/12/2012;7.914404392
02/01/2013;7.98333168
03/01/2013;8.271201134
04/01/2013;8.283366203
07/01/2013;8.141457558
08/01/2013;7.906294823
09/01/2013;7.979276657
10/01/2013;8.040094376
11/01/2013;8.060368538
14/01/2013;7.995494843
15/01/2013;8.036038399
16/01/2013;8.044148445
17/01/2013;7.991439342
18/01/2013;7.938730717
21/01/2013;7.86169672
22/01/2013;7.938730717
23/01/2013;7.926568508
24/01/2013;7.950895309
28/01/2013;7.853586197
29/01/2013;7.748168945
30/01/2013;7.379209518
31/01/2013;7.330555439
01/02/2013;7.48462677
04/02/2013;7.298118114
05/02/2013;7.330555439
06/02/2013;7.135939598
07/02/2013;7.095393181
08/02/2013;7.192700863
13/02/2013;7.217028618
14/02/2013;7.164319992
15/02/2013;7.148100853
18/02/2013;7.257575035
19/02/2013;7.338664532
20/02/2013;7.144048691
21/02/2013;7.022411346
22/02/2013;6.953485012
25/02/2013;6.872396469
26/02/2013;6.787252426
27/02/2013;6.815632343
28/02/2013;6.73454237
01/03/2013;6.85212326
04/03/2013;6.689942837
05/03/2013;6.714269638
06/03/2013;7.318390846
07/03/2013;7.683298111
08/03/2013;7.44813633
11/03/2013;7.675189018
12/03/2013;7.598152637
13/03/2013;7.602207661
14/03/2013;7.821151733
15/03/2013;7.740061283
18/03/2013;7.784657955
19/03/2013;7.744115353
20/03/2013;7.642753124
21/03/2013;7.513009548
22/03/2013;7.553551674
25/03/2013;7.537335873
26/03/2013;7.537335873
27/03/2013;7.468408108
28/03/2013;7.468408108
01/04/2013;7.310282707
02/04/2013;7.176483154
03/04/2013;7.298118114
04/04/2013;7.180538177
05/04/2013;7.217028618
08/04/2013;7.042684555
09/04/2013;7.35893631
10/04/2013;7.468408108
11/04/2013;7.294065952
12/04/2013;7.281902313
15/04/2013;6.985920906
16/04/2013;7.176483154
17/04/2013;6.961593151
18/04/2013;7.225138187
19/04/2013;7.456243992
22/04/2013;7.6184268
23/04/2013;7.752224445
24/04/2013;7.881968498
25/04/2013;7.772496223
26/04/2013;7.772496223
29/04/2013;8.279309273
30/04/2013;8.302523613
02/05/2013;8.368645668
03/05/2013;8.252931595
06/05/2013;8.401707649
07/05/2013;8.521553993
08/05/2013;8.385177612
09/05/2013;8.389307976
10/05/2013;8.248799324
13/05/2013;8.05456543
14/05/2013;8.079359055
15/05/2013;8.087625504
16/05/2013;8.162013054
17/05/2013;8.21986866
20/05/2013;8.347984314
21/05/2013;8.368645668
22/05/2013;8.232269287
23/05/2013;8.207472801
24/05/2013;8.302523613
27/05/2013;8.236400604
28/05/2013;8.281861305
29/05/2013;8.20334053
31/05/2013;8.290124893
03/06/2013;8.385177612
04/06/2013;8.294259071
05/06/2013;8.025634766
06/06/2013;8.042164803
07/06/2013;7.785940647
10/06/2013;7.802470684
11/06/2013;7.657827854
12/06/2013;7.488389015
13/06/2013;7.769409657
14/06/2013;7.583439827
17/06/2013;7.475991249
18/06/2013;7.368542194
19/06/2013;7.108182907
20/06/2013;6.980069637
21/06/2013;6.781703949
24/06/2013;6.575069427
25/06/2013;6.653591156
26/06/2013;6.67425251
27/06/2013;6.769305229
28/06/2013;6.682518959
01/07/2013;6.661855698
02/07/2013;6.360171795
03/07/2013;6.57093811
04/07/2013;6.595734596
05/07/2013;6.260986328
08/07/2013;6.198997021
10/07/2013;6.302314281
11/07/2013;6.513080597
12/07/2013;6.376701355
15/07/2013;6.405630589
16/07/2013;6.508947372
17/07/2013;6.637057781
18/07/2013;6.653591156
19/07/2013;6.603998661
22/07/2013;6.736243725
23/07/2013;6.781703949
24/07/2013;6.7734375
25/07/2013;6.95940876
26/07/2013;6.95940876
29/07/2013;6.893284321
30/07/2013;6.80236721
31/07/2013;6.7321105
01/08/2013;7.000736237
02/08/2013;6.94701004
05/08/2013;6.880886078
06/08/2013;6.727979183
07/08/2013;6.71558094
08/08/2013;6.880886078
09/08/2013;7.058592319
12/08/2013;6.860224724
13/08/2013;6.765172005
14/08/2013;7.004867077
15/08/2013;7.368542194
16/08/2013;7.347878933
19/08/2013;7.368542194
20/08/2013;7.079255104
21/08/2013;7.166042328
22/08/2013;7.546245098
23/08/2013;7.666093826
26/08/2013;7.517316818
27/08/2013;7.211499691
28/08/2013;7.09165287
29/08/2013;6.984203815
30/08/2013;7.021397591
02/09/2013;6.984203815
03/09/2013;6.934612751
04/09/2013;6.963541031
05/09/2013;7.24869442
06/09/2013;7.339612007
09/09/2013;7.509052277
10/09/2013;7.579308033
11/09/2013;7.542114258
12/09/2013;7.376806736
13/09/2013;7.492520809
16/09/2013;7.62476778
17/09/2013;7.657827854
18/09/2013;7.810736179
19/09/2013;7.918186665
20/09/2013;7.827266693
23/09/2013;7.91405344
24/09/2013;7.757011414
25/09/2013;7.769409657
26/09/2013;7.682625294
27/09/2013;7.637166023
30/09/2013;7.587573051
01/10/2013;7.711553097
02/10/2013;7.761145592
03/10/2013;7.661961079
04/10/2013;7.715685368
07/10/2013;7.695022583
08/10/2013;7.566909313
09/10/2013;7.467726231
10/10/2013;7.500787735
11/10/2013;7.48012352
14/10/2013;7.55038023
15/10/2013;7.612367153
16/10/2013;7.583439827
17/10/2013;7.525581837
18/10/2013;7.414000034
21/10/2013;7.802470684
22/10/2013;7.666093826
23/10/2013;7.575173855
24/10/2013;7.537982464
25/10/2013;7.641298294
28/10/2013;8.21986866
29/10/2013;8.141348839
30/10/2013;8.244667053
31/10/2013;8.385177612
01/11/2013;8.207472801
04/11/2013;8.356249809
05/11/2013;8.368645668
06/11/2013;8.43476963
07/11/2013;8.265329361
08/11/2013;8.11655426
11/11/2013;8.302523613
12/11/2013;8.079359055
13/11/2013;8.240534782
14/11/2013;8.451299667
18/11/2013;8.860435486
19/11/2013;8.72405529
21/11/2013;8.637268066
22/11/2013;8.542218208
25/11/2013;8.414106369
26/11/2013;7.885126114
27/11/2013;7.839664459
28/11/2013;7.711553097
29/11/2013;7.901655674
02/12/2013;7.17430687
03/12/2013;7.236296654
04/12/2013;7.215632915
05/12/2013;7.285888195
06/12/2013;7.120581627
09/12/2013;7.211499691
10/12/2013;7.149509907
11/12/2013;6.934612751
12/12/2013;6.967672348
13/12/2013;7.116449356
16/12/2013;7.166042328
17/12/2013;6.942876339
18/12/2013;6.95940876
19/12/2013;7.128848076
20/12/2013;6.988336086
23/12/2013;7.050325871
26/12/2013;6.992469788
27/12/2013;6.996601105
30/12/2013;7.058592319
02/01/2014;6.922213078
03/01/2014;6.818897247
06/01/2014;6.868490219
07/01/2014;6.678386688
08/01/2014;6.690784931
09/01/2014;6.488284588
10/01/2014;6.599865913
13/01/2014;6.517212391
14/01/2014;6.488284588
15/01/2014;6.62879467
16/01/2014;6.442825794
17/01/2014;6.409763336
20/01/2014;6.273385048
21/01/2014;6.339508057
22/01/2014;6.546141624
23/01/2014;6.393232822
24/01/2014;6.240323544
27/01/2014;6.244455338
28/01/2014;6.219662189
29/01/2014;6.116343975
30/01/2014;6.075017452
31/01/2014;6.075017452
03/02/2014;5.723741055
04/02/2014;5.82292366
05/02/2014;5.715475559
06/02/2014;5.872517109
07/02/2014;5.971700668
10/02/2014;6.037823677
11/02/2014;6.182467937
12/02/2014;6.182467937
13/02/2014;6.037823677
14/02/2014;6.025426388
17/02/2014;5.963435173
18/02/2014;5.831189632
19/02/2014;5.868384361
20/02/2014;5.851852417
21/02/2014;5.847720146
24/02/2014;5.99236393
25/02/2014;5.860119343
26/02/2014;5.661751747
27/02/2014;5.802261829
28/02/2014;5.616291046
05/03/2014;5.492311478
06/03/2014;5.550169468
07/03/2014;5.504709244
10/03/2014;5.376597404
11/03/2014;5.41792345
12/03/2014;5.504709244
13/03/2014;5.3848629
14/03/2014;5.281545639
17/03/2014;5.194759846
18/03/2014;5.360066414
19/03/2014;5.512975216
20/03/2014;5.781599045
21/03/2014;5.793996334
24/03/2014;5.959302425
25/03/2014;5.984098434
26/03/2014;5.95103693
27/03/2014;6.434559345
28/03/2014;6.471753597
31/03/2014;6.521344185
01/04/2014;6.533743382
02/04/2014;6.430427074
03/04/2014;6.78612566
04/04/2014;6.803750515
07/04/2014;7.253221512
08/04/2014;7.046112537
09/04/2014;6.984419823
10/04/2014;6.909509659
11/04/2014;7.134245396
14/04/2014;7.019673347
15/04/2014;6.750872135
16/04/2014;6.953573704
17/04/2014;7.217969418
22/04/2014;7.032894135
23/04/2014;7.068146229
24/04/2014;7.107804298
25/04/2014;7.0637393
28/04/2014;7.297286987
29/04/2014;7.35457468
30/04/2014;7.297286987
02/05/2014;7.799636841
05/05/2014;7.742352009
06/05/2014;8.037592888
07/05/2014;8.18741703
08/05/2014;7.878954411
