Date,PETR3.SA,PETR4.SA
2017-07-07 00:00:00-03:00,5.9491190910339355,5.257043361663818
2017-07-10 00:00:00-03:00,5.958500862121582,5.279077053070068
2017-07-11 00:00:00-03:00,6.1320953369140625,5.433308124542236
2017-07-12 00:00:00-03:00,6.37137508392334,5.7021074295043945
2017-07-13 00:00:00-03:00,6.357298851013184,5.671262264251709
2017-07-14 00:00:00-03:00,6.390140533447266,5.750579357147217
2017-07-17 00:00:00-03:00,6.3103814125061035,5.6800761222839355
2017-07-18 00:00:00-03:00,6.380756855010986,5.7021074295043945
2017-07-19 00:00:00-03:00,6.493358612060547,5.829899311065674
2017-07-20 00:00:00-03:00,6.394834041595459,5.772612571716309
2017-07-21 00:00:00-03:00,6.235313892364502,5.591942310333252
2017-07-24 00:00:00-03:00,6.300997734069824,5.675669193267822
2017-07-25 00:00:00-03:00,6.4605183601379395,5.825491905212402
2017-07-26 00:00:00-03:00,6.352607727050781,5.75498628616333
2017-07-27 00:00:00-03:00,6.3854498863220215,5.728547096252441
2017-07-28 00:00:00-03:00,6.399525165557861,5.78583288192749
2017-07-31 00:00:00-03:00,6.474593162536621,5.856338024139404
2017-08-01 00:00:00-03:00,6.418292045593262,5.781426906585693
2017-08-02 00:00:00-03:00,6.5825018882751465,5.953282356262207
2017-08-03 00:00:00-03:00,6.483975410461426,5.865151405334473
2017-08-04 00:00:00-03:00,6.521509170532227,5.904809474945068
2017-08-07 00:00:00-03:00,6.577810764312744,5.970909595489502
2017-08-08 00:00:00-03:00,6.521509170532227,5.944469451904297
2017-08-09 00:00:00-03:00,6.554352283477783,5.957688808441162
2017-08-10 00:00:00-03:00,6.390140533447266,5.812272071838379
2017-08-11 00:00:00-03:00,6.338531970977783,5.706514358520508
2017-08-14 00:00:00-03:00,6.380756855010986,5.763800144195557
2017-08-15 00:00:00-03:00,6.390140533447266,5.794645309448242
2017-08-16 00:00:00-03:00,6.37137508392334,5.78583288192749
2017-08-17 00:00:00-03:00,6.380756855010986,5.750579357147217
2017-08-18 00:00:00-03:00,6.587193489074707,5.992941379547119
2017-08-21 00:00:00-03:00,6.474593162536621,5.878370761871338
2017-08-22 00:00:00-03:00,6.713870525360107,6.076666831970215
2017-08-23 00:00:00-03:00,6.718563079833984,6.063446998596191
2017-08-24 00:00:00-03:00,6.756094455718994,6.08107328414917
2017-08-25 00:00:00-03:00,6.793630599975586,6.1163249015808105
2017-08-28 00:00:00-03:00,6.756094455718994,6.111919403076172
2017-08-29 00:00:00-03:00,6.709178924560547,6.103105545043945
2017-08-30 00:00:00-03:00,6.5121259689331055,5.926843166351318
2017-08-31 00:00:00-03:00,6.554352283477783,6.014975070953369
2017-09-01 00:00:00-03:00,6.849931240081787,6.178018093109131
2017-09-04 00:00:00-03:00,6.90623140335083,6.244117259979248
2017-09-05 00:00:00-03:00,6.967225551605225,6.349874019622803
2017-09-06 00:00:00-03:00,7.272188663482666,6.618676662445068
2017-09-07 00:00:00-03:00,7.272188663482666,6.618676662445068
2017-09-08 00:00:00-03:00,7.126742839813232,6.4820709228515625
2017-09-11 00:00:00-03:00,7.281571388244629,6.605456352233887
2017-09-12 00:00:00-03:00,7.225268840789795,6.552576541900635
2017-09-13 00:00:00-03:00,7.356637954711914,6.623081684112549
2017-09-14 00:00:00-03:00,7.342563152313232,6.627488136291504
2017-09-15 00:00:00-03:00,7.309719085693359,6.627488136291504
2017-09-18 00:00:00-03:00,7.380096912384033,6.627488136291504
2017-09-19 00:00:00-03:00,7.4035563468933105,6.67155647277832
2017-09-20 00:00:00-03:00,7.685059547424316,6.9932355880737305
2017-09-21 00:00:00-03:00,7.591224670410156,6.905102729797363
2017-09-22 00:00:00-03:00,7.60060977935791,6.913916110992432
2017-09-25 00:00:00-03:00,7.6569085121154785,6.980013847351074
2017-09-26 00:00:00-03:00,7.572457313537598,6.856631755828857
2017-09-27 00:00:00-03:00,7.450472354888916,6.746464729309082
2017-09-28 00:00:00-03:00,7.464547634124756,6.75968599319458
2017-09-29 00:00:00-03:00,7.41763162612915,6.742059230804443
2017-10-02 00:00:00-03:00,7.4598565101623535,6.786125183105469
2017-10-03 00:00:00-03:00,7.8070454597473145,7.04170560836792
2017-10-04 00:00:00-03:00,7.652217388153076,6.90069580078125
2017-10-05 00:00:00-03:00,7.774202823638916,7.0064544677734375
2017-10-06 00:00:00-03:00,7.680368423461914,6.913916110992432
2017-10-09 00:00:00-03:00,7.731977939605713,7.002048015594482
2017-10-10 00:00:00-03:00,7.844578742980957,7.134244441986084
2017-10-11 00:00:00-03:00,7.8070454597473145,7.085772514343262
2017-10-12 00:00:00-03:00,7.8070454597473145,7.085772514343262
2017-10-13 00:00:00-03:00,7.778895378112793,7.085772514343262
2017-10-16 00:00:00-02:00,7.8070454597473145,7.103399753570557
2017-10-17 00:00:00-02:00,7.792970657348633,7.1078057289123535
2017-10-18 00:00:00-02:00,7.792970657348633,7.121023654937744
2017-10-19 00:00:00-02:00,7.741361141204834,7.116619110107422
2017-10-20 00:00:00-02:00,7.7648186683654785,7.147463798522949
2017-10-23 00:00:00-02:00,7.741361141204834,7.1386518478393555
2017-10-24 00:00:00-02:00,7.9055705070495605,7.275254249572754
2017-10-25 00:00:00-02:00,7.9853315353393555,7.367792129516602
2017-10-26 00:00:00-02:00,8.022865295410156,7.372198581695557
2017-10-27 00:00:00-02:00,8.163616180419922,7.504397392272949
2017-10-30 00:00:00-02:00,8.140157699584961,7.39423131942749
2017-10-31 00:00:00-02:00,8.172999382019043,7.38982629776001
2017-11-01 00:00:00-02:00,8.229300498962402,7.4471116065979
2017-11-02 00:00:00-02:00,8.229300498962402,7.4471116065979
2017-11-03 00:00:00-02:00,8.309060096740723,7.464738368988037
2017-11-06 00:00:00-02:00,8.49203872680664,7.680659294128418
2017-11-07 00:00:00-02:00,8.10262393951416,7.270849227905273
2017-11-08 00:00:00-02:00,8.323136329650879,7.46914529800415
2017-11-09 00:00:00-02:00,8.21053409576416,7.367792129516602
2017-11-10 00:00:00-02:00,8.224610328674316,7.367792129516602
2017-11-13 00:00:00-02:00,8.201150894165039,7.332539081573486
2017-11-14 00:00:00-02:00,7.530231952667236,6.764091491699219
2017-11-15 00:00:00-02:00,7.530231952667236,6.764091491699219
2017-11-16 00:00:00-02:00,7.670985698699951,6.966795444488525
2017-11-17 00:00:00-02:00,7.750743389129639,7.059332847595215
2017-11-20 00:00:00-02:00,7.750743389129639,7.059332847595215
2017-11-21 00:00:00-02:00,7.675677299499512,7.0064544677734375
2017-11-22 00:00:00-02:00,7.741361141204834,7.098991394042969
2017-11-23 00:00:00-02:00,7.8070454597473145,7.134244441986084
2017-11-24 00:00:00-02:00,7.7648186683654785,7.094584941864014
2017-11-27 00:00:00-02:00,7.6569085121154785,6.9932355880737305
2017-11-28 00:00:00-02:00,7.638143539428711,6.980013847351074
2017-11-29 00:00:00-02:00,7.464547634124756,6.755280017852783
2017-11-30 00:00:00-02:00,7.483315944671631,6.7773118019104
2017-12-01 00:00:00-02:00,7.558382511138916,6.878662586212158
2017-12-04 00:00:00-02:00,7.5490007400512695,6.821377754211426
2017-12-05 00:00:00-02:00,7.469240188598633,6.746464729309082
2017-12-06 00:00:00-02:00,7.506773471832275,6.839003086090088
2017-12-07 00:00:00-02:00,7.441089153289795,6.724433422088623
2017-12-08 00:00:00-02:00,7.455165386199951,6.764091491699219
2017-12-11 00:00:00-02:00,7.4926981925964355,6.7773118019104
2017-12-12 00:00:00-02:00,7.595916748046875,6.825783729553223
2017-12-13 00:00:00-02:00,7.478623390197754,6.689180374145508
2017-12-14 00:00:00-02:00,7.41763162612915,6.614268779754639
2017-12-15 00:00:00-02:00,7.300337314605713,6.587829113006592
2017-12-18 00:00:00-02:00,7.431705951690674,6.706806659698486
2017-12-19 00:00:00-02:00,7.394172668457031,6.67155647277832
2017-12-20 00:00:00-02:00,7.488007068634033,6.7156195640563965
2017-12-21 00:00:00-02:00,7.811736583709717,6.988825798034668
2017-12-22 00:00:00-02:00,7.783586025238037,6.94035530090332
2017-12-25 00:00:00-02:00,7.783586025238037,6.94035530090332
2017-12-26 00:00:00-02:00,7.835195541381836,7.037299633026123
2017-12-27 00:00:00-02:00,7.863345146179199,7.072551727294922
2017-12-28 00:00:00-02:00,7.933722019195557,7.094584941864014
2017-12-29 00:00:00-02:00,7.933722019195557,7.094584941864014
2018-01-02 00:00:00-02:00,8.13077449798584,7.292881488800049
2018-01-03 00:00:00-02:00,8.233991622924805,7.358981609344482
2018-01-04 00:00:00-02:00,8.304367065429688,7.372198581695557
2018-01-05 00:00:00-02:00,8.370054244995117,7.41626501083374
2018-01-08 00:00:00-02:00,8.501421928405762,7.504397392272949
2018-01-09 00:00:00-02:00,8.501421928405762,7.504397392272949
2018-01-10 00:00:00-02:00,8.34190559387207,7.403045654296875
2018-01-11 00:00:00-02:00,8.548338890075684,7.601341724395752
2018-01-12 00:00:00-02:00,8.614023208618164,7.623375415802002
2018-01-15 00:00:00-02:00,8.660940170288086,7.645406246185303
2018-01-16 00:00:00-02:00,8.81576919555664,7.777604103088379
2018-01-17 00:00:00-02:00,9.134804725646973,8.090473175048828
2018-01-18 00:00:00-02:00,9.120729446411133,8.028777122497559
2018-01-19 00:00:00-02:00,9.059739112854004,8.046406745910645
2018-01-22 00:00:00-02:00,9.153573036193848,8.13894271850586
2018-01-23 00:00:00-02:00,9.073813438415527,8.037590980529785
2018-01-24 00:00:00-02:00,9.679046630859375,8.522315979003906
2018-01-25 00:00:00-02:00,9.679046630859375,8.522315979003906
2018-01-26 00:00:00-02:00,10.185751914978027,8.782303810119629
2018-01-29 00:00:00-02:00,10.185751914978027,8.747051239013672
2018-01-30 00:00:00-02:00,9.937090873718262,8.588414192199707
2018-01-31 00:00:00-02:00,9.993391990661621,8.680952072143555
2018-02-01 00:00:00-02:00,10.382805824279785,9.042291641235352
2018-02-02 00:00:00-02:00,10.10599422454834,8.799928665161133
2018-02-05 00:00:00-02:00,9.650897979736328,8.390118598937988
2018-02-06 00:00:00-02:00,10.13414478302002,8.808743476867676
2018-02-07 00:00:00-02:00,9.84325885772705,8.566381454467773
2018-02-08 00:00:00-02:00,9.547677040100098,8.394523620605469
2018-02-09 00:00:00-02:00,9.425691604614258,8.271141052246094
2018-02-14 00:00:00-02:00,9.561752319335938,8.482656478881836
2018-02-15 00:00:00-02:00,9.725964546203613,8.548754692077637
2018-02-16 00:00:00-02:00,9.721271514892578,8.55756950378418
